target	Ls Radiance	Ls Derived Temperature	Lg	Lg Derived Temperature
asphalt	10.27783141	307.5	10.58632362	309.4
asphalt	10.24404061	307.3	10.54955453	309.2
asphalt	10.22575889	307.1	10.52966147	309.1
asphalt	10.18725365	306.9	10.4877624	308.8
asphalt	10.20279479	307	10.50467333	308.9
asphalt	10.16745572	306.8	10.4662195	308.7
asphalt	10.1288145	306.5	10.42417247	308.4
asphalt	10.15185309	306.7	10.44924166	308.6
asphalt	10.1636751	306.7	10.46210566	308.7
asphalt	10.15680071	306.7	10.45462536	308.6
asphalt	10.14474691	306.6	10.44150915	308.5
asphalt	10.14902137	306.6	10.44616036	308.6
asphalt	10.15700971	306.7	10.45485279	308.6
asphalt	10.13404275	306.5	10.42986153	308.5
asphalt	10.11192748	306.4	10.40579704	308.3
asphalt	10.08311432	306.2	10.37444431	308.1
asphalt	10.08291308	306.2	10.37422533	308.1
asphalt	10.04778135	306	10.33599712	307.9
asphalt	10.04748105	306	10.33567035	307.8
asphalt	10.04586084	306	10.33390733	307.8
asphalt	10.03924624	305.9	10.32670973	307.8
asphalt	10.05168573	306	10.34024563	307.9
asphalt	10.05241235	306	10.34103629	307.9
asphalt	10.00456644	305.7	10.28897328	307.5
asphalt	10.01994077	305.8	10.30570269	307.7
asphalt	10.00103362	305.7	10.28512908	307.5
asphalt	10.0276712	305.8	10.31411447	307.7
asphalt	10.02519281	305.8	10.31141764	307.7
asphalt	10.08232878	306.2	10.37358953	308.1
asphalt	10.08467535	306.2	10.37614293	308.1
asphalt	10.09040975	306.3	10.38238275	308.1
asphalt	10.11591226	306.4	10.41013304	308.3
asphalt	10.27600174	307.5	10.58433269	309.4
asphalt	10.25363178	307.3	10.55999106	309.3
asphalt	10.20999994	307	10.51251354	309
asphalt	10.18670072	306.9	10.48716074	308.8
asphalt	10.17530037	306.8	10.47475557	308.7
asphalt	10.20487323	307	10.50693496	308.9
asphalt	10.15948862	306.7	10.45755018	308.6
asphalt	10.15903108	306.7	10.45705232	308.6
asphalt	10.13766075	306.6	10.43379842	308.5
asphalt	10.16513197	306.7	10.46369094	308.7
asphalt	10.15779691	306.7	10.45570937	308.6
asphalt	10.17008939	306.8	10.4690853	308.7
asphalt	10.13016	306.5	10.42563656	308.4
asphalt	10.14600128	306.6	10.44287408	308.5
asphalt	10.11173898	306.4	10.40559193	308.3
asphalt	10.0793064	306.2	10.37030076	308.1
asphalt	10.09475914	306.3	10.3871155	308.2
asphalt	10.07679851	306.2	10.36757183	308.1
asphalt	10.05303837	306	10.34171749	307.9
asphalt	10.04151399	305.9	10.32917736	307.8
asphalt	10.05577736	306	10.34469789	307.9
asphalt	10.04964867	306	10.33802902	307.9
asphalt	10.02849362	305.9	10.31500938	307.7
asphalt	10.03367752	305.9	10.32065018	307.8
asphalt	10.02141324	305.8	10.30730494	307.7
asphalt	10.03114231	305.9	10.31789152	307.7
asphalt	10.01152065	305.7	10.29654042	307.6
asphalt	10.05644915	306	10.34542889	307.9
asphalt	10.08015026	306.2	10.371219	308.1
asphalt	10.08327734	306.2	10.3746217	308.1
asphalt	10.1107478	306.4	10.40451338	308.3
asphalt	10.11444536	306.4	10.40853684	308.3
asphalt	10.27123433	307.4	10.57914508	309.4
asphalt	10.24319996	307.3	10.54863978	309.2
asphalt	10.23235054	307.2	10.5368341	309.1
asphalt	10.21220081	307.1	10.51490839	309
asphalt	10.22566356	307.1	10.52955774	309.1
asphalt	10.19485416	306.9	10.49603282	308.9
asphalt	10.19594311	306.9	10.49721775	308.9
asphalt	10.17722496	306.8	10.47684979	308.8
asphalt	10.17662323	306.8	10.47619503	308.7
asphalt	10.18067047	306.8	10.48059899	308.8
asphalt	10.16312405	306.7	10.46150604	308.7
asphalt	10.13440017	306.5	10.43025046	308.5
asphalt	10.18529839	306.9	10.48563481	308.8
asphalt	10.14501415	306.6	10.44179995	308.5
asphalt	10.15027195	306.6	10.44752116	308.6
asphalt	10.11917243	306.4	10.41368055	308.3
asphalt	10.12685582	306.5	10.42204115	308.4
asphalt	10.0784748	306.2	10.36939587	308.1
asphalt	10.08039284	306.2	10.37148296	308.1
asphalt	10.08571211	306.2	10.37727107	308.1
asphalt	10.06008769	306.1	10.34938813	307.9
asphalt	10.06191137	306.1	10.35137255	307.9
asphalt	10.05971131	306.1	10.34897857	307.9
asphalt	10.01036647	305.7	10.29528452	307.6
asphalt	10.03537377	305.9	10.32249594	307.8
asphalt	10.02490052	305.8	10.31109959	307.7
asphalt	10.02988017	305.9	10.31651814	307.7
asphalt	10.06983355	306.1	10.35999298	308
asphalt	10.07880501	306.2	10.36975518	308.1
asphalt	10.08021411	306.2	10.37128848	308.1
asphalt	10.10909945	306.4	10.40271975	308.3
asphalt	10.10507794	306.4	10.39834379	308.3
asphalt	10.25193265	307.3	10.55814217	309.3
asphalt	10.25042481	307.3	10.55650143	309.3
asphalt	10.24879751	307.3	10.5547307	309.2
asphalt	10.24498909	307.3	10.55058661	309.2
asphalt	10.22125582	307.1	10.5247615	309.1
asphalt	10.18109771	306.8	10.48106388	308.8
asphalt	10.19023788	306.9	10.49100966	308.8
asphalt	10.17904355	306.8	10.47882867	308.8
asphalt	10.1890179	306.9	10.48968215	308.8
asphalt	10.19514464	306.9	10.4963489	308.9
asphalt	10.16811804	306.8	10.4669402	308.7
asphalt	10.14142282	306.6	10.43789208	308.5
asphalt	10.17560753	306.8	10.4750898	308.7
asphalt	10.14078795	306.6	10.43720125	308.5
asphalt	10.09553455	306.3	10.38795925	308.2
asphalt	10.09934294	306.3	10.39210331	308.2
asphalt	10.11014745	306.4	10.40386012	308.3
asphalt	10.0707529	306.1	10.36099336	308
asphalt	10.07412282	306.2	10.3646603	308
asphalt	10.08095535	306.2	10.37209505	308.1
asphalt	10.08335249	306.2	10.37470347	308.1
asphalt	10.04378828	306	10.3316521	307.8
asphalt	10.01561396	305.8	10.30099452	307.6
asphalt	10.01512776	305.8	10.30046546	307.6
asphalt	10.0313666	305.9	10.31813558	307.7
asphalt	10.01409285	305.8	10.29933934	307.6
asphalt	10.03637877	305.9	10.32358952	307.8
asphalt	10.08051679	306.2	10.37161783	308.1
asphalt	10.08936886	306.3	10.38125012	308.1
asphalt	10.10553104	306.4	10.39883682	308.3
asphalt	10.14191022	306.6	10.43842244	308.5
asphalt	10.13303296	306.5	10.42876274	308.4
asphalt	10.32264292	307.8	10.63508479	309.8
asphalt	10.2529106	307.3	10.55920631	309.3
asphalt	10.2697105	307.4	10.57748694	309.4
asphalt	10.23771559	307.2	10.54267202	309.2
asphalt	10.21203525	307.1	10.51472824	309
asphalt	10.19750351	307	10.49891568	308.9
asphalt	10.18281349	306.9	10.48293089	308.8
asphalt	10.20917328	307	10.51161402	309
asphalt	10.18481705	306.9	10.48511104	308.8
asphalt	10.17181063	306.8	10.47095825	308.7
asphalt	10.17627786	306.8	10.47581922	308.7
asphalt	10.18679419	306.9	10.48726245	308.8
asphalt	10.16419821	306.7	10.46267487	308.7
asphalt	10.13586079	306.6	10.43183982	308.5
asphalt	10.08969343	306.3	10.3816033	308.1
asphalt	10.09379624	306.3	10.38606773	308.2
asphalt	10.08005141	306.2	10.37111144	308.1
asphalt	10.08727102	306.2	10.37896738	308.1
asphalt	10.05303683	306	10.34171581	307.9
asphalt	10.07188114	306.1	10.36222104	308
asphalt	10.03564458	305.9	10.32279062	307.8
asphalt	10.04401099	306	10.33189444	307.8
asphalt	10.01643491	305.8	10.30188782	307.6
asphalt	10.00591244	305.7	10.29043791	307.6
asphalt	10.02817981	305.9	10.31466791	307.7
asphalt	10.01886047	305.8	10.30452717	307.6
asphalt	10.03711779	305.9	10.32439368	307.8
asphalt	10.06973633	306.1	10.35988719	308
asphalt	10.1052025	306.4	10.39847933	308.3
asphalt	10.13132281	306.5	10.42690186	308.4
asphalt	10.10576779	306.4	10.39909444	308.3
asphalt	10.12717822	306.5	10.42239197	308.4
asphalt	10.29815121	307.6	10.6084344	309.6
asphalt	10.29727611	307.6	10.60748217	309.6
asphalt	10.2316056	307.2	10.5360235	309.1
asphalt	10.26697422	307.4	10.57450949	309.4
asphalt	10.24068243	307.2	10.54590036	309.2
asphalt	10.21184611	307	10.51452243	309
asphalt	10.19982577	307	10.50144262	308.9
asphalt	10.19555088	306.9	10.49679095	308.9
asphalt	10.21521884	307.1	10.51819243	309
asphalt	10.19534571	306.9	10.49656769	308.9
asphalt	10.18231943	306.9	10.48239329	308.8
asphalt	10.18600564	306.9	10.4864044	308.8
asphalt	10.17645307	306.8	10.47600987	308.7
asphalt	10.17027975	306.8	10.46929244	308.7
asphalt	10.11922698	306.4	10.41373991	308.3
asphalt	10.10844455	306.4	10.40200713	308.3
asphalt	10.10820344	306.4	10.40174477	308.3
asphalt	10.06058346	306.1	10.3499276	307.9
asphalt	10.05226835	306	10.3408796	307.9
asphalt	10.06029035	306.1	10.34960865	307.9
asphalt	10.045267	306	10.33326115	307.8
asphalt	10.05286056	306	10.341524	307.9
asphalt	10.03713753	305.9	10.32441516	307.8
asphalt	10.03298579	305.9	10.31989749	307.7
asphalt	10.01999774	305.8	10.30576468	307.7
asphalt	10.04272869	305.9	10.33049912	307.8
asphalt	10.06161694	306.1	10.35105217	307.9
asphalt	10.05596143	306	10.34489818	307.9
asphalt	10.10557763	306.4	10.39888752	308.3
asphalt	10.10179594	306.3	10.39477251	308.2
asphalt	10.10789037	306.4	10.4014041	308.3
asphalt	10.11365471	306.4	10.40767651	308.3
asphalt	10.30083055	307.6	10.61134989	309.6
asphalt	10.30449329	307.6	10.61533546	309.6
asphalt	10.29067067	307.6	10.60029453	309.5
asphalt	10.26903514	307.4	10.57675206	309.4
asphalt	10.23098465	307.2	10.53534782	309.1
asphalt	10.20733026	307	10.50960855	309
asphalt	10.23609231	307.2	10.54090567	309.2
asphalt	10.20634594	307	10.50853748	309
asphalt	10.19930114	307	10.50087175	308.9
asphalt	10.19885992	307	10.50039164	308.9
asphalt	10.194852	306.9	10.49603047	308.9
asphalt	10.17920545	306.8	10.47900484	308.8
asphalt	10.17579056	306.8	10.47528897	308.7
asphalt	10.11882844	306.4	10.41330625	308.3
asphalt	10.12980054	306.5	10.42524542	308.4
asphalt	10.10511462	306.4	10.3983837	308.3
asphalt	10.05504496	306	10.34390094	307.9
asphalt	10.05523156	306	10.34410398	307.9
asphalt	10.04430534	306	10.33221473	307.8
asphalt	10.04306338	306	10.33086331	307.8
asphalt	10.03454746	305.9	10.3215968	307.8
asphalt	10.0400505	305.9	10.32758487	307.8
asphalt	10.03010208	305.9	10.31675961	307.7
asphalt	10.00834095	305.7	10.29308047	307.6
asphalt	10.0132882	305.8	10.29846376	307.6
asphalt	10.02956969	305.9	10.31618029	307.7
asphalt	10.07202622	306.1	10.36237891	308
asphalt	10.05861945	306.1	10.34779048	307.9
asphalt	10.09177876	306.3	10.38387243	308.2
asphalt	10.09475234	306.3	10.3871081	308.2
asphalt	10.09193734	306.3	10.38404498	308.2
asphalt	10.08156967	306.2	10.37276351	308.1
asphalt	10.11969478	306.5	10.41424894	308.4
asphalt	10.33119305	307.8	10.64438852	309.8
asphalt	10.31025375	307.7	10.62160365	309.7
asphalt	10.29199371	307.6	10.60173418	309.5
asphalt	10.26257992	307.4	10.56972788	309.3
asphalt	10.2351459	307.2	10.53987584	309.2
asphalt	10.23667585	307.2	10.54154064	309.2
asphalt	10.20687139	307	10.50910924	309
asphalt	10.21412734	307.1	10.51700472	309
asphalt	10.1815372	306.9	10.48154211	308.8
asphalt	10.21862317	307.1	10.52189681	309
asphalt	10.19963942	307	10.50123985	308.9
asphalt	10.18469678	306.9	10.48498017	308.8
asphalt	10.16718584	306.8	10.46592583	308.7
asphalt	10.14589562	306.6	10.44275911	308.5
asphalt	10.12733778	306.5	10.42256559	308.4
asphalt	10.09961165	306.3	10.3923957	308.2
asphalt	10.11363137	306.4	10.40765111	308.3
asphalt	10.06794131	306.1	10.35793396	308
asphalt	10.07040617	306.1	10.36061607	308
asphalt	10.04375044	306	10.33161092	307.8
asphalt	10.04826824	306	10.33652692	307.9
asphalt	10.04589249	306	10.33394177	307.8
asphalt	10.01077121	305.7	10.29572493	307.6
asphalt	10.00422528	305.7	10.28860205	307.5
asphalt	10.02345936	305.8	10.3095314	307.7
asphalt	10.01434901	305.8	10.29961807	307.6
asphalt	10.04443449	306	10.33235527	307.8
asphalt	10.07641291	306.2	10.36715224	308.1
asphalt	10.05729123	306	10.34634519	307.9
asphalt	10.1061924	306.4	10.39955647	308.3
asphalt	10.07894371	306.2	10.3699061	308.1
asphalt	10.12655181	306.5	10.42171035	308.4
asphalt	10.12237865	306.5	10.41716937	308.4
asphalt	10.33596696	307.9	10.6495832	309.8
asphalt	10.29364648	307.6	10.60353262	309.6
asphalt	10.27605374	307.5	10.58438927	309.4
asphalt	10.26633734	307.4	10.57381647	309.4
asphalt	10.24875886	307.3	10.55468864	309.2
asphalt	10.21515469	307.1	10.51812262	309
asphalt	10.20118208	307	10.50291848	308.9
asphalt	10.21508239	307.1	10.51804395	309
asphalt	10.21252261	307.1	10.51525855	309
asphalt	10.21298005	307.1	10.51575631	309
asphalt	10.20350773	307	10.50544911	308.9
asphalt	10.15477757	306.7	10.45242391	308.6
asphalt	10.16405382	306.7	10.46251776	308.7
asphalt	10.136041	306.6	10.43203591	308.5
asphalt	10.0990406	306.3	10.39177432	308.2
asphalt	10.1079692	306.4	10.40148988	308.3
asphalt	10.08990616	306.3	10.38183478	308.1
asphalt	10.062694	306.1	10.35222416	308
asphalt	10.05360553	306	10.34233464	307.9
asphalt	10.05329809	306	10.3420001	307.9
asphalt	10.03349577	305.9	10.32045242	307.8
asphalt	10.02494525	305.8	10.31114826	307.7
asphalt	10.02548619	305.8	10.31173688	307.7
asphalt	10.03568573	305.9	10.3228354	307.8
asphalt	10.02932313	305.9	10.315912	307.7
asphalt	10.05717703	306	10.34622092	307.9
asphalt	10.08118726	306.2	10.3723474	308.1
asphalt	10.08297681	306.2	10.37429468	308.1
asphalt	10.10549535	306.4	10.39879799	308.3
asphalt	10.11665793	306.4	10.41094443	308.3
asphalt	10.09571948	306.3	10.38816048	308.2
asphalt	10.11511801	306.4	10.40926878	308.3
asphalt	10.32780466	307.8	10.64070148	309.8
asphalt	10.34863268	307.9	10.66336527	309.9
asphalt	10.30011707	307.6	10.61057353	309.6
asphalt	10.24248721	307.2	10.54786421	309.2
asphalt	10.26488236	307.4	10.57223325	309.4
asphalt	10.22862261	307.2	10.5327776	309.1
asphalt	10.23051908	307.2	10.53484122	309.1
asphalt	10.22912543	307.2	10.53332473	309.1
asphalt	10.23658021	307.2	10.54143657	309.2
asphalt	10.21623531	307.1	10.51929849	309
asphalt	10.20090557	307	10.5026176	308.9
asphalt	10.20169629	307	10.50347801	308.9
asphalt	10.1636503	306.7	10.46207867	308.7
asphalt	10.14545911	306.6	10.44228412	308.5
asphalt	10.14625532	306.6	10.44315051	308.5
asphalt	10.11436566	306.4	10.40845012	308.3
asphalt	10.08601327	306.2	10.37759877	308.1
asphalt	10.08771647	306.2	10.37945209	308.1
asphalt	10.0341546	305.9	10.32116931	307.8
asphalt	10.05954319	306.1	10.34879564	307.9
asphalt	10.03308267	305.9	10.32000291	307.7
asphalt	10.02227529	305.8	10.30824297	307.7
asphalt	10.05829946	306.1	10.34744229	307.9
asphalt	10.02882456	305.9	10.31536949	307.7
asphalt	10.07364604	306.2	10.3641415	308
asphalt	10.08700461	306.2	10.37867749	308.1
asphalt	10.08701079	306.2	10.37868421	308.1
asphalt	10.10988711	306.4	10.40357683	308.3
asphalt	10.11701595	306.4	10.411334	308.3
asphalt	10.12056562	306.5	10.41519654	308.4
asphalt	10.14455775	306.6	10.44130332	308.5
asphalt	10.15369315	306.7	10.45124391	308.6
asphalt	10.17476565	306.8	10.47417372	308.7
asphalt	10.3821844	308.1	10.69987421	310.2
asphalt	10.32783198	307.8	10.64073121	309.8
asphalt	10.29521648	307.6	10.605241	309.6
asphalt	10.27591805	307.5	10.58424162	309.4
asphalt	10.28154449	307.5	10.59036397	309.5
asphalt	10.25085625	307.3	10.55697089	309.3
asphalt	10.20762944	307	10.5099341	309
asphalt	10.23434484	307.2	10.53900418	309.1
asphalt	10.21976392	307.1	10.52313811	309
asphalt	10.22503661	307.1	10.52887553	309.1
asphalt	10.22690022	307.1	10.53090339	309.1
asphalt	10.19058112	306.9	10.49138316	308.8
asphalt	10.15722642	306.7	10.4550886	308.6
asphalt	10.17547001	306.8	10.47494016	308.7
asphalt	10.12511791	306.5	10.42015007	308.4
asphalt	10.13196852	306.5	10.42760448	308.4
asphalt	10.10908799	306.4	10.40270728	308.3
asphalt	10.08013009	306.2	10.37119705	308.1
asphalt	10.04577684	306	10.33381593	307.8
asphalt	10.02596289	305.8	10.31225559	307.7
asphalt	10.05777444	306	10.34687099	307.9
asphalt	10.02085108	305.8	10.30669323	307.7
asphalt	10.05204976	306	10.34064174	307.9
asphalt	10.03311834	305.9	10.32004172	307.7
asphalt	10.05012861	306	10.33855126	307.9
asphalt	10.07057117	306.1	10.36079561	308
asphalt	10.11003172	306.4	10.40373419	308.3
asphalt	10.10482816	306.4	10.39807199	308.2
asphalt	10.13811889	306.6	10.43429694	308.5
asphalt	10.13489547	306.5	10.43078941	308.5
asphalt	10.1317939	306.5	10.42741447	308.4
asphalt	10.14180609	306.6	10.43830913	308.5
asphalt	10.1519843	306.7	10.44938444	308.6
asphalt	10.36011481	308	10.67585942	310
asphalt	10.34990405	307.9	10.66474869	309.9
asphalt	10.3046586	307.6	10.61551534	309.6
asphalt	10.30023867	307.6	10.61070584	309.6
asphalt	10.24763925	307.3	10.55347035	309.2
asphalt	10.2402013	307.2	10.54537682	309.2
asphalt	10.21688621	307.1	10.52000676	309
asphalt	10.22326648	307.1	10.52694938	309.1
asphalt	10.22401604	307.1	10.52776501	309.1
asphalt	10.22351035	307.1	10.52721474	309.1
asphalt	10.23077808	307.2	10.53512305	309.1
asphalt	10.19140549	306.9	10.49228018	308.9
asphalt	10.17425625	306.8	10.47361942	308.7
asphalt	10.16699348	306.8	10.46571652	308.7
asphalt	10.14140548	306.6	10.43787321	308.5
asphalt	10.09788469	306.3	10.39051653	308.2
asphalt	10.10747868	306.4	10.40095613	308.3
asphalt	10.05265623	306	10.34130166	307.9
asphalt	10.08026287	306.2	10.37134153	308.1
asphalt	10.02690419	305.8	10.31327986	307.7
asphalt	10.02701251	305.8	10.31339773	307.7
asphalt	10.01744078	305.8	10.30298235	307.6
asphalt	10.03902911	305.9	10.32647346	307.8
asphalt	10.03660074	305.9	10.32383106	307.8
asphalt	10.03949876	305.9	10.3269845	307.8
asphalt	10.10017595	306.3	10.39300974	308.2
asphalt	10.10658012	306.4	10.39997837	308.3
asphalt	10.10929324	306.4	10.40293062	308.3
asphalt	10.11423493	306.4	10.40830787	308.3
asphalt	10.1203275	306.5	10.41493743	308.4
asphalt	10.12726568	306.5	10.42248714	308.4
asphalt	10.1545629	306.7	10.45219032	308.6
asphalt	10.14548304	306.6	10.44231016	308.5
asphalt	10.39329951	308.2	10.711969	310.2
asphalt	10.32895049	307.8	10.6419483	309.8
asphalt	10.30595942	307.7	10.61693082	309.6
asphalt	10.27507563	307.5	10.58332495	309.4
asphalt	10.27765468	307.5	10.58613132	309.4
asphalt	10.25953069	307.4	10.56640989	309.3
asphalt	10.25239016	307.3	10.55864	309.3
asphalt	10.2126904	307.1	10.51544113	309
asphalt	10.21843126	307.1	10.52168799	309
asphalt	10.21109947	307	10.51370998	309
asphalt	10.21710073	307.1	10.52024018	309
asphalt	10.21279415	307.1	10.51555403	309
asphalt	10.18502824	306.9	10.48534085	308.8
asphalt	10.1787919	306.8	10.47855484	308.8
asphalt	10.15243461	306.7	10.44987444	308.6
asphalt	10.10625208	306.4	10.39962141	308.3
asphalt	10.12823215	306.5	10.42353879	308.4
asphalt	10.07460421	306.2	10.36518412	308
asphalt	10.06569531	306.1	10.35549	308
asphalt	10.0467146	306	10.33483634	307.8
asphalt	10.01504341	305.8	10.30037368	307.6
asphalt	10.0209886	305.8	10.30684287	307.7
asphalt	10.02497771	305.8	10.31118358	307.7
asphalt	10.00322702	305.7	10.2875158	307.5
asphalt	10.05650394	306	10.34548851	307.9
asphalt	10.074597	306.2	10.36517628	308
asphalt	10.07469203	306.2	10.36527968	308
asphalt	10.12207681	306.5	10.41684092	308.4
asphalt	10.12610728	306.5	10.42122664	308.4
asphalt	10.10581423	306.4	10.39914497	308.3
asphalt	10.13613212	306.6	10.43213506	308.5
asphalt	10.15232103	306.7	10.44975085	308.6
asphalt	10.16804369	306.8	10.46685929	308.7
asphalt	10.15305745	306.7	10.45055218	308.6
asphalt	10.36114195	308	10.67697709	310
asphalt	10.33106938	307.8	10.64425395	309.8
asphalt	10.27108027	307.4	10.57897744	309.4
asphalt	10.25252764	307.3	10.5587896	309.3
asphalt	10.2329794	307.2	10.53751839	309.1
asphalt	10.23656247	307.2	10.54141727	309.2
asphalt	10.23213792	307.2	10.53660274	309.1
asphalt	10.20407951	307	10.50607128	308.9
asphalt	10.19339705	306.9	10.49444728	308.9
asphalt	10.22140833	307.1	10.52492745	309.1
asphalt	10.17157845	306.8	10.4707056	308.7
asphalt	10.1822476	306.9	10.48231513	308.8
asphalt	10.18927836	306.9	10.48996557	308.8
asphalt	10.16111809	306.7	10.45932328	308.6
asphalt	10.10015519	306.3	10.39298715	308.2
asphalt	10.10293041	306.3	10.39600697	308.2
asphalt	10.0791935	306.2	10.37017791	308.1
asphalt	10.07634875	306.2	10.36708243	308.1
asphalt	10.04417103	306	10.33206859	307.8
asphalt	10.02087365	305.8	10.30671779	307.7
asphalt	10.00956907	305.7	10.29441683	307.6
asphalt	10.04313481	306	10.33094103	307.8
asphalt	10.02153655	305.8	10.30743912	307.7
asphalt	10.03538428	305.9	10.32250738	307.8
asphalt	10.08337619	306.2	10.37472926	308.1
asphalt	10.09275288	306.3	10.3849324	308.2
asphalt	10.07002735	306.1	10.36020386	308
asphalt	10.14819381	306.6	10.44525986	308.6
asphalt	10.12510681	306.5	10.42013799	308.4
asphalt	10.13542427	306.6	10.43136482	308.5
asphalt	10.16088374	306.7	10.45906827	308.6
asphalt	10.15669896	306.7	10.45451465	308.6
asphalt	10.17947601	306.8	10.47929925	308.8
asphalt	10.36786308	308.1	10.68429062	310.1
asphalt	10.33794323	307.9	10.65173366	309.9
asphalt	10.29219582	307.6	10.6019541	309.5
asphalt	10.2695165	307.4	10.57727584	309.4
asphalt	10.28521202	307.5	10.59435476	309.5
asphalt	10.25146092	307.3	10.55762886	309.3
asphalt	10.25286382	307.3	10.55915541	309.3
asphalt	10.22057106	307.1	10.52401639	309.1
asphalt	10.24950425	307.3	10.55549973	309.3
asphalt	10.20972508	307	10.51221445	309
asphalt	10.23089941	307.2	10.53525507	309.1
asphalt	10.19611994	306.9	10.49741016	308.9
asphalt	10.20384392	307	10.50581493	308.9
asphalt	10.19559306	306.9	10.49683684	308.9
asphalt	10.17638985	306.8	10.47594108	308.7
asphalt	10.13903228	306.6	10.43529084	308.5
asphalt	10.09485402	306.3	10.38721874	308.2
asphalt	10.0585561	306.1	10.34772155	307.9
asphalt	10.03690662	305.9	10.3241639	307.8
asphalt	10.06244982	306.1	10.35195845	308
asphalt	10.04839562	306	10.33666553	307.9
asphalt	10.06204707	306.1	10.35152021	308
asphalt	10.01180694	305.7	10.29685195	307.6
asphalt	10.04147877	305.9	10.32913903	307.8
asphalt	10.07302087	306.1	10.36346123	308
asphalt	10.13282278	306.5	10.42853404	308.4
asphalt	10.1289038	306.5	10.42426964	308.4
asphalt	10.13667384	306.6	10.43272453	308.5
asphalt	10.13621585	306.6	10.43222617	308.5
asphalt	10.13201036	306.5	10.42765001	308.4
asphalt	10.17230763	306.8	10.47149905	308.7
asphalt	10.14400823	306.6	10.44070536	308.5
asphalt	10.18277855	306.9	10.48289287	308.8
asphalt	10.37598458	308.1	10.69312794	310.1
asphalt	10.34299196	307.9	10.65722738	309.9
asphalt	10.30565986	307.7	10.61660485	309.6
asphalt	10.2686685	307.4	10.5763531	309.4
asphalt	10.24185571	307.2	10.54717705	309.2
asphalt	10.25711806	307.3	10.56378461	309.3
asphalt	10.25552466	307.3	10.56205077	309.3
asphalt	10.21900086	307.1	10.52230779	309
asphalt	10.23322931	307.2	10.53779033	309.1
asphalt	10.24452135	307.3	10.55007764	309.2
asphalt	10.21842311	307.1	10.52167912	309
asphalt	10.20829527	307	10.51065862	309
asphalt	10.20476251	307	10.50681448	308.9
asphalt	10.20141815	307	10.50317535	308.9
asphalt	10.16910818	306.8	10.46801761	308.7
asphalt	10.1446983	306.6	10.44145626	308.5
asphalt	10.13375753	306.5	10.42955118	308.5
asphalt	10.08934157	306.3	10.38122042	308.1
asphalt	10.0604011	306.1	10.34972916	307.9
asphalt	10.04688728	306	10.33502424	307.8
asphalt	10.03193566	305.9	10.3187548	307.7
asphalt	10.03656393	305.9	10.323791	307.8
asphalt	10.02300084	305.8	10.30903247	307.7
asphalt	10.06609647	306.1	10.35592652	308
asphalt	10.08366916	306.2	10.37504805	308.1
asphalt	10.11096822	306.4	10.40475323	308.3
asphalt	10.12432446	306.5	10.41928668	308.4
asphalt	10.13707225	306.6	10.43315805	308.5
asphalt	10.14833155	306.6	10.44540974	308.6
asphalt	10.17553136	306.8	10.47500692	308.7
asphalt	10.20974736	307	10.51223869	309
asphalt	10.2079593	307	10.51029304	309
asphalt	10.17858607	306.8	10.47833087	308.8
asphalt	10.19061505	306.9	10.49142008	308.8
asphalt	10.40843144	308.3	10.72843465	310.3
asphalt	10.32822791	307.8	10.64116203	309.8
asphalt	10.30685718	307.7	10.6179077	309.6
asphalt	10.27596896	307.5	10.58429702	309.4
asphalt	10.25907562	307.4	10.56591471	309.3
asphalt	10.25433324	307.3	10.56075434	309.3
asphalt	10.25151093	307.3	10.55768328	309.3
asphalt	10.22192873	307.1	10.52549372	309.1
asphalt	10.25270315	307.3	10.55898058	309.3
asphalt	10.22504779	307.1	10.52888769	309.1
asphalt	10.24729056	307.3	10.55309092	309.2
asphalt	10.19855929	307	10.50006452	308.9
asphalt	10.2011598	307	10.50289423	308.9
asphalt	10.15349916	306.7	10.45103282	308.6
asphalt	10.16351095	306.7	10.46192704	308.7
asphalt	10.14251896	306.6	10.43908483	308.5
asphalt	10.1359977	306.6	10.43198879	308.5
asphalt	10.08612938	306.2	10.37772511	308.1
asphalt	10.05523642	306	10.34410927	307.9
asphalt	10.02612262	305.8	10.3124294	307.7
asphalt	10.02487899	305.8	10.31107616	307.7
asphalt	10.02450627	305.8	10.31067059	307.7
asphalt	10.0382542	305.9	10.32563025	307.8
asphalt	10.04670542	306	10.33482635	307.8
asphalt	10.09496897	306.3	10.38734382	308.2
asphalt	10.11769526	306.4	10.41207319	308.3
asphalt	10.11175324	306.4	10.40560744	308.3
asphalt	10.14161751	306.6	10.43810393	308.5
asphalt	10.1733639	306.8	10.47264842	308.7
asphalt	10.20828465	307	10.51064706	309
asphalt	10.17086181	306.8	10.4699258	308.7
asphalt	10.19927945	307	10.50084815	308.9
asphalt	10.16950221	306.8	10.46844637	308.7
asphalt	10.16291939	306.7	10.46128334	308.7
asphalt	10.3863627	308.2	10.70442078	310.2
asphalt	10.36013332	308	10.67587956	310
asphalt	10.33215062	307.8	10.64543049	309.8
asphalt	10.28228141	307.5	10.59116584	309.5
asphalt	10.27837022	307.5	10.58690992	309.5
asphalt	10.2503175	307.3	10.55638466	309.3
asphalt	10.25059687	307.3	10.55668865	309.3
asphalt	10.24960899	307.3	10.5556137	309.3
asphalt	10.2101136	307	10.51263721	309
asphalt	10.24696067	307.3	10.55273196	309.2
asphalt	10.22405999	307.1	10.52781283	309.1
asphalt	10.20276315	307	10.5046389	308.9
